Date,Price,Open,High,Low,Vol.,Change %,50_days_MA,200_days_MA,365_days_MA,500_days_MA
2020-06-30,98.25,101.75,102.3,97.3,50.77M,-1.21%,117.957,194.5205,270.067397260274,318.36719999999997
2020-06-29,99.45,101.4,101.4,98.05,43.28M,-1.92%,116.958,193.46774999999997,268.9928767123287,317.7425
2020-06-26,101.4,105.4,106.05,100.35,56.33M,-2.31%,116.03,192.45725,267.92986301369865,317.11139999999995
2020-06-25,103.8,103.85,106.3,101.65,63.20M,-0.95%,115.06900000000002,191.46200000000002,266.8571232876712,316.48480000000006
2020-06-24,104.8,105.25,110.8,104.2,125.46M,0.38%,114.15899999999999,190.55324999999996,265.7895890410959,315.8654
2020-06-23,104.4,103.0,106.0,101.9,68.64M,1.70%,113.37100000000001,189.48425,264.7223287671233,315.25559999999996
2020-06-22,102.65,102.35,104.9,101.0,68.55M,0.15%,112.56,188.42775,263.6504109589041,314.6465
2020-06-19,102.5,96.5,103.9,95.6,135.46M,6.38%,111.75399999999999,187.40125,262.61123287671234,314.0653
2020-06-18,96.35,95.0,97.2,94.15,58.96M,1.00%,110.796,186.34425,261.59520547945203,313.4628
2020-06-17,95.4,93.0,96.4,91.8,110.83M,0.69%,109.946,185.296,260.54123287671234,312.8881999999999
2020-06-16,94.75,102.0,103.5,92.0,215.48M,-5.72%,109.29899999999999,184.231,259.4882191780822,312.2998
2020-06-15,100.5,104.65,104.65,100.05,69.32M,-4.56%,108.885,183.2245,258.46150684931507,311.71489999999994
2020-12-06,105.3,98.0,106.25,98.0,93.00M,-0.80%,108.573,182.26575,257.4935616438356,311.09729999999996
2020-11-06,106.15,109.9,111.15,105.0,55.49M,-4.71%,108.26199999999999,181.31449999999998,256.52013698630134,310.4993
2020-10-06,111.4,111.0,113.0,108.5,84.04M,-0.04%,107.98700000000001,180.44375,255.56452054794522,309.9087
2020-09-06,111.45,117.45,117.9,110.25,79.47M,-3.46%,107.704,179.52875,254.51986301369863,309.2755
2020-08-06,115.45,114.0,119.15,113.35,136.95M,4.24%,107.54199999999999,178.56900000000002,253.49739726027397,308.64939999999996
2020-05-06,110.75,100.45,112.45,99.05,187.21M,12.44%,107.265,177.6075,252.4432876712329,307.9996
2020-04-06,98.5,99.0,101.4,96.8,72.08M,-0.25%,106.612,176.55525,251.3813698630137,307.32489999999996
2020-03-06,98.75,100.0,101.45,97.4,90.60M,2.33%,106.08,175.514,250.2554794520548,306.6577
2020-02-06,96.5,90.0,97.3,89.75,125.41M,7.76%,105.564,174.4675,249.067397260274,305.9869
2020-01-06,89.55,88.9,91.2,88.0,71.08M,2.93%,104.87799999999999,173.31550000000004,247.89068493150685,305.28770000000003
2020-05-29,87.0,85.55,87.5,84.65,80.82M,0.00%,104.236,172.15775000000002,246.7442465753425,304.5725
2020-05-28,87.0,86.0,88.15,84.55,96.18M,2.90%,103.64,171.005,245.59342465753426,303.85940000000005
2020-05-27,84.55,84.1,86.0,84.0,57.96M,1.74%,103.02300000000001,169.82049999999998,244.44575342465757,303.1437
2020-05-26,83.1,83.9,85.7,82.6,38.02M,0.36%,102.45599999999999,168.66,243.2741095890411,302.4507
2020-05-22,82.8,83.4,83.9,82.0,29.25M,-1.55%,101.851,167.46775000000002,242.10465753424657,301.775
2020-05-21,84.1,83.1,85.2,82.9,37.29M,0.78%,101.44,166.2625,240.96136986301372,301.1092
2020-05-20,83.45,81.25,84.4,80.7,36.35M,2.02%,101.036,164.98375,239.84835616438357,300.42460000000005
2020-05-19,81.8,82.5,85.65,81.5,65.38M,1.43%,100.557,163.65025,238.74397260273975,299.7453
2020-05-18,80.65,84.5,84.5,79.6,44.22M,-4.39%,100.041,162.32475,237.62835616438358,299.07059999999996
2020-05-15,84.35,84.7,85.35,82.8,38.59M,0.66%,99.694,161.105,236.52876712328768,298.442
2020-05-14,83.8,83.95,85.3,82.55,46.34M,-3.90%,99.295,159.90925,235.4331506849315,297.77930000000003
2020-05-13,87.2,92.5,92.5,86.25,68.09M,1.16%,98.918,158.6795,234.3541095890411,297.1054
2020-12-05,86.2,85.95,87.7,83.5,77.55M,0.12%,98.539,157.50225,233.22616438356164,296.4671
2020-11-05,86.1,81.45,90.65,81.4,152.59M,6.23%,98.09200000000001,156.31275,232.06849315068493,295.83070000000004
2020-08-05,81.05,84.5,84.95,80.55,35.36M,-1.76%,97.612,155.1955,230.9757534246575,295.2482
2020-07-05,82.5,82.9,84.65,82.1,31.16M,-0.84%,97.134,154.04875,229.8568493150685,294.6369
2020-06-05,83.2,81.55,83.95,80.35,53.74M,2.84%,96.73900000000002,152.8455,228.69301369863012,294.01980000000003
2020-05-05,80.9,86.0,86.8,80.4,57.12M,-3.58%,96.29299999999999,151.59924999999998,227.58068493150685,293.3737
2020-04-05,83.9,87.0,87.2,81.5,91.17M,-10.03%,95.868,150.37275000000002,226.49027397260272,292.7244
2020-04-30,93.25,85.95,93.75,85.95,170.65M,19.32%,95.573,149.17225,225.34958904109587,292.0583
2020-04-29,78.15,77.45,79.3,76.55,40.79M,1.56%,94.984,147.936,224.20041095890414,291.3676
2020-04-28,76.95,75.65,78.2,75.2,34.83M,2.26%,94.384,146.69575,223.02246575342465,290.6558
2020-04-27,75.25,75.9,76.2,74.8,27.84M,1.42%,93.78200000000001,145.4275,222.07561643835618,289.9311
2020-04-24,74.2,75.0,76.9,74.0,40.05M,-1.92%,93.085,144.17325,221.13986301369863,289.20739999999995
2020-04-23,75.65,76.75,78.65,75.4,50.37M,-0.33%,92.418,142.87175,220.29794520547946,288.4982
2020-04-22,75.9,74.45,76.55,72.55,56.53M,1.67%,91.867,141.67175,219.47438356164386,287.78020000000004
2020-04-21,74.65,78.0,78.0,74.0,58.25M,-7.21%,91.329,140.41425,218.7582191780822,287.0792
2020-04-20,80.45,76.85,83.4,75.5,125.43M,4.68%,90.92300000000002,139.1615,218.0335616438356,286.36240000000004
2020-04-17,76.85,78.3,78.3,74.7,58.34M,2.95%,90.495,137.93575,217.30712328767126,285.62
2020-04-16,74.65,71.75,75.4,71.0,47.91M,2.40%,89.99900000000001,136.91099999999997,216.59849315068493,284.8882
2020-04-15,72.9,75.4,78.7,71.95,81.13M,-1.82%,89.429,135.96200000000002,215.8849315068493,284.18410000000006
2020-04-13,74.25,76.0,77.6,72.7,70.41M,-0.47%,88.838,134.99925,215.18356164383562,283.465
2020-09-04,74.6,69.6,76.25,69.1,112.68M,10.36%,88.23400000000001,134.03474999999997,214.4857534246575,282.75210000000004
2020-08-04,67.6,66.5,71.6,65.4,82.18M,0.52%,87.49799999999999,132.977,213.76232876712328,282.01069999999993
2020-07-04,67.25,68.55,69.3,66.9,42.07M,2.99%,86.79,131.8665,213.0754794520548,281.24109999999996
2020-03-04,65.3,66.9,66.9,64.8,35.35M,-3.90%,86.046,130.74,212.37356164383564,280.46760000000006
2020-01-04,67.95,70.5,71.65,67.55,38.17M,-4.36%,85.478,129.70525,211.71013698630136,279.7045
2020-03-31,71.05,70.6,71.5,68.2,46.17M,4.26%,84.991,128.76725,211.07753424657534,278.9343
2020-03-30,68.15,68.8,70.0,67.25,35.28M,-3.61%,84.459,127.87825000000001,210.44520547945206,278.1545
2020-03-27,70.7,72.05,75.9,69.35,58.82M,-0.14%,83.86300000000001,126.93025,209.79342465753422,277.4024
2020-03-26,70.8,71.45,73.5,68.3,63.82M,0.78%,83.17299999999999,126.05875,209.1335616438356,276.6617
2020-03-25,70.25,67.75,71.7,67.25,57.72M,2.48%,82.455,125.197,208.4713698630137,275.9347
2020-03-24,68.55,69.9,71.5,63.5,49.55M,3.55%,81.598,124.35075,207.82054794520548,275.2005
2020-03-23,66.2,70.0,72.0,66.0,34.18M,-14.36%,80.693,123.5785,207.1767123287671,274.4655
2020-03-20,77.3,74.0,79.6,72.65,86.04M,5.96%,79.93,122.97425000000001,206.56945205479454,273.75469999999996
2020-03-19,72.95,70.0,76.5,68.75,68.12M,-3.38%,79.17399999999999,122.35525000000001,205.9604109589041,273.0364
2020-03-18,75.5,79.9,80.45,75.1,70.13M,-3.14%,78.714,121.75575,205.36013698630137,272.321
2020-03-17,77.95,83.05,85.0,77.4,71.85M,-6.03%,78.29799999999999,121.17949999999999,204.75876712328767,271.60530000000006
2020-03-16,82.95,85.6,87.65,82.2,73.71M,-7.58%,78.027,120.63775,204.17630136986304,270.8905
2020-03-13,89.75,81.9,94.15,78.05,106.15M,1.99%,78.031,120.154,203.61904109589045,270.2141
2020-12-03,88.0,91.1,94.9,84.1,143.55M,-11.02%,78.051,119.67475,203.05123287671236,269.5225
2020-11-03,98.9,104.85,106.5,97.8,111.15M,-6.43%,78.289,119.2485,202.5350684931507,268.8705
2020-09-03,105.7,109.0,109.85,104.25,81.55M,-7.44%,78.712,118.85975,202.02479452054794,268.2546
2020-06-03,114.2,115.0,117.3,112.8,83.97M,-9.18%,79.334,118.499,201.55479452054794,267.6596
2020-05-03,125.75,127.55,129.15,124.25,87.80M,-0.36%,80.193,118.24799999999999,201.1204109589041,267.07480000000004
2020-04-03,126.2,129.6,129.6,120.55,97.55M,-3.18%,81.035,118.03299999999999,200.68698630136987,266.488
2020-03-03,130.35,127.5,131.4,125.25,86.77M,3.95%,81.973,117.86,200.27753424657536,265.93690000000004
2020-02-03,125.4,133.0,133.9,123.8,111.59M,-2.75%,82.845,117.66425,199.8623287671233,265.4042
2020-02-28,128.95,138.85,139.6,127.05,94.47M,-11.22%,83.811,117.40625,199.44000000000003,264.87410000000006
2020-02-27,145.25,144.15,146.75,141.1,51.33M,0.48%,85.029,117.22399999999999,199.03424657534248,264.3301
2020-02-26,144.55,146.9,147.9,143.7,47.61M,-3.57%,86.244,117.03399999999999,198.6146575342466,263.745
2020-02-25,149.9,152.2,153.4,147.45,52.72M,-0.50%,87.49799999999999,116.889,198.1932876712329,263.14959999999996
2020-02-24,150.65,154.0,155.9,149.6,39.71M,-4.95%,88.787,116.75399999999999,197.76424657534247,262.54280000000006
2020-02-20,158.5,157.95,162.3,156.0,54.33M,0.28%,90.235,116.65224999999998,197.36013698630137,261.9403
2020-02-19,158.05,162.85,164.6,153.05,78.91M,-2.20%,91.77500000000002,116.5545,196.98369863013698,261.4005
2020-02-18,161.6,168.0,168.0,158.6,52.74M,-4.44%,93.35700000000001,116.449,196.6204109589041,260.7697
2020-02-17,169.1,170.4,171.35,166.35,32.89M,0.00%,95.075,116.3855,196.26698630136985,260.15139999999997
2020-02-14,169.1,172.0,176.2,168.3,56.68M,-0.24%,96.839,116.31325000000001,195.9082191780822,259.5007
2020-02-13,169.5,171.35,172.35,168.1,25.05M,-0.85%,98.551,116.24,195.55150684931507,258.8534
2020-12-02,170.95,173.0,173.3,169.0,34.62M,0.71%,100.105,116.1705,195.20301369863012,258.1954
2020-11-02,169.75,171.85,175.15,168.4,42.87M,0.50%,101.93700000000001,116.10125,194.83602739726027,257.538
2020-10-02,168.9,173.2,173.2,168.0,33.28M,-2.71%,103.77600000000001,116.04699999999998,194.48547945205482,256.86780000000005
2020-07-02,173.6,177.4,178.15,173.0,45.20M,-2.94%,105.743,116.01325000000001,194.15575342465752,256.2721
2020-06-02,178.85,182.0,183.4,175.75,61.82M,-2.67%,107.836,116.03875,193.84328767123287,255.6321
2020-05-02,183.75,167.4,184.95,166.6,92.98M,10.89%,109.99799999999999,116.10025,193.567397260274,254.9847
2020-04-02,165.7,166.55,168.6,161.2,49.03M,1.13%,111.794,116.0685,193.22301369863013,254.3136
2020-03-02,163.85,163.5,168.3,159.55,66.62M,-1.06%,113.57800000000002,116.03424999999999,192.86876712328768,253.65580000000003
2020-01-02,165.6,175.0,178.7,163.8,42.52M,-6.23%,115.28099999999999,116.01675000000002,192.51273972602738,252.99779999999998
2020-01-31,176.6,186.3,188.35,175.95,75.62M,-5.16%,117.27600000000001,116.06,192.1676712328767,252.34980000000002
2020-01-30,186.2,190.95,192.55,184.25,70.90M,-0.98%,119.50699999999999,116.1235,191.85,251.7132
2020-01-29,188.05,178.8,188.9,178.55,61.59M,6.79%,121.81,116.27375,191.5190410958904,251.0765
2020-01-28,176.1,183.9,184.3,174.9,38.28M,-3.35%,123.84700000000001,116.4225,191.14876712328763,250.4201
2020-01-27,182.2,185.7,186.9,180.85,30.13M,-2.31%,125.999,116.5775,190.79794520547946,249.749
2020-01-24,186.5,188.0,191.0,185.0,21.79M,-1.01%,128.377,116.75524999999999,190.46082191780826,249.12740000000002
2020-01-23,188.4,186.75,190.4,183.8,33.03M,1.51%,130.8,116.96725,190.12506849315068,248.5154
2020-01-22,185.6,191.95,192.5,184.25,32.95M,-3.03%,133.20600000000002,117.19024999999999,189.79123287671234,247.9055
2020-01-21,191.4,195.5,196.4,190.2,20.86M,-1.85%,135.675,117.45225,189.47643835616438,247.3314
